Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
85676,Mexican,Mexican,Latin American,1.8581,95.3100,0.7480,9.9353,Mexican
85677,Mexican,Mexican,Latin American,202.8703,1078.2891,65.1661,4.6293,Mexican
85678,Mexican,Mexican,Latin American,31.8966,2496.5395,213.4915,163.3198,Mexican
85679,Mexican,Mexican,Latin American,461.7814,3784.7151,69.6937,197.1922,Mexican
85680,Mexican,Mexican,Latin American,51.9104,1588.7695,118.0258,102.1827,Mexican
85681,Mexican,Mexican,Latin American,90.5240,1596.5320,51.0014,112.8227,Mexican
85682,Mexican,Mexican,Latin American,180.6886,984.2958,33.2709,22.5889,Mexican
85683,Mexican,Mexican,Latin American,19.8345,286.3200,14.4981,16.7172,Mexican
85684,Mexican,Mexican,Latin American,11.8116,61.1720,2.4363,1.7331,Mexican
85685,Mexican,Mexican,Latin American,417.6984,2829.1104,131.7269,79.2374,Mexican
85686,Mexican,Mexican,Latin American,2.0376,22.4744,0.2843,0.0860,Mexican
85687,Mexican,Mexican,Latin American,65.9605,1823.8512,27.7388,167.6025,Mexican
85688,Mexican,Mexican,Latin American,17.0696,214.3108,16.0534,9.9067,Mexican
85689,Mexican,Mexican,Latin American,152.3806,5413.1972,235.4301,474.3995,Mexican
85690,Mexican,Mexican,Latin American,23.3313,209.1600,16.4216,5.5029,Mexican
85691,Mexican,Mexican,Latin American,8.9193,36.8290,1.0209,0.1256,Mexican
85692,Mexican,Mexican,Latin American,65.2163,3897.7170,396.6392,220.5180,Mexican
85693,Mexican,Mexican,Latin American,24.7712,1073.0078,152.2039,39.1755,Mexican
85694,Mexican,Mexican,Latin American,250.7395,1146.6425,25.8716,3.7380,Mexican
85695,Mexican,Mexican,Latin American,27.2293,823.7080,19.7876,71.2401,Mexican
85696,Mexican,Mexican,Latin American,2.4481,3423.9495,126.7601,318.4188,Mexican
85697,Mexican,Mexican,Latin American,199.7704,774.8749,11.1112,3.4414,Mexican
85698,Mexican,Mexican,Latin American,61.2486,458.9505,7.0003,22.0426,Mexican
85699,Mexican,Mexican,Latin American,282.1828,2205.4923,141.3769,69.8586,Mexican
85700,Mexican,Mexican,Latin American,22.4470,2123.8847,110.9678,173.7431,Mexican
85701,Mexican,Mexican,Latin American,43.3146,224.9700,9.7852,5.8802,Mexican
85702,Mexican,Mexican,Latin American,110.5648,1896.1967,113.7020,119.0368,Mexican
85703,Mexican,Mexican,Latin American,6.1997,31.0970,1.0413,0.4420,Mexican
85704,Mexican,Mexican,Latin American,380.7005,2861.5275,175.1602,74.0766,Mexican
85705,Mexican,Mexican,Latin American,30.5558,147.2742,5.9685,0.2542,Mexican
85706,Mexican,Mexican,Latin American,24.5154,3636.8295,262.0312,268.4520,Mexican
85707,Mexican,Mexican,Latin American,15.2256,68.5940,3.4432,0.6229,Mexican
85708,Mexican,Mexican,Latin American,305.1629,2327.8890,102.3054,77.4781,Mexican
85709,Mexican,Mexican,Latin American,6.2192,610.9255,53.2577,40.2743,Mexican
85710,Mexican,Mexican,Latin American,18.6531,84.2010,3.9951,0.9042,Mexican
85711,Mexican,Mexican,Latin American,202.6131,827.7159,19.2621,5.1243,Mexican
85712,Mexican,Mexican,Latin American,89.4379,1576.8030,67.8042,116.9247,Mexican
85713,Mexican,Mexican,Latin American,394.2489,2720.0290,108.1605,86.4243,Mexican
85714,Mexican,Mexican,Latin American,271.6491,1374.5610,58.1886,8.4677,Mexican
85715,Mexican,Mexican,Latin American,230.4803,2026.4525,42.2704,111.2827,Mexican
85716,Mexican,Mexican,Latin American,45.4233,3834.1770,233.0508,296.2785,Mexican
85717,Mexican,Mexican,Latin American,2.5893,119.8794,23.2905,1.5436,Mexican
85718,Mexican,Mexican,Latin American,53.3065,360.0461,9.4536,15.6682,Mexican
85719,Mexican,Mexican,Latin American,97.4823,1545.9165,154.2778,61.5255,Mexican
85720,Mexican,Mexican,Latin American,310.8442,1693.5525,106.8048,7.3758,Mexican
85721,Mexican,Mexican,Latin American,532.5714,3289.3778,219.3160,37.0663,Mexican
85722,Mexican,Mexican,Latin American,46.5053,234.5309,7.9600,5.2712,Mexican
85723,Mexican,Mexican,Latin American,249.7853,1284.8795,68.3103,6.1503,Mexican
85724,Mexican,Mexican,Latin American,8.0649,198.1500,23.7397,7.6866,Mexican
85725,Mexican,Mexican,Latin American,263.1854,1905.9541,96.6402,58.4036,Mexican
85726,Mexican,Mexican,Latin American,74.2567,2681.6814,292.3839,137.2808,Mexican
85727,Mexican,Mexican,Latin American,15.2382,76.2558,2.1540,2.0562,Mexican
85728,Mexican,Mexican,Latin American,136.5504,1024.7000,6.2982,57.5747,Mexican
85729,Mexican,Mexican,Latin American,25.9138,119.7350,4.3747,0.7767,Mexican
85730,Mexican,Mexican,Latin American,230.2831,1751.7213,87.3144,62.2845,Mexican
85731,Mexican,Mexican,Latin American,112.7189,2221.6948,100.8138,157.3619,Mexican
85732,Mexican,Mexican,Latin American,33.0625,1657.2272,156.6557,100.7554,Mexican
85733,Mexican,Mexican,Latin American,8.4872,598.4154,23.8935,52.6483,Mexican
85734,Mexican,Mexican,Latin American,214.5688,1918.2603,77.1186,96.8598,Mexican
85735,Mexican,Mexican,Latin American,7.5900,1198.4766,110.0526,80.0585,Mexican
85737,Mexican,Mexican,Latin American,57.0261,273.8209,17.2732,3.2591,Mexican
85738,Mexican,Mexican,Latin American,13.7821,84.9000,1.7546,2.5753,Mexican
85739,Mexican,Mexican,Latin American,44.8282,1143.3140,95.5489,63.3350,Mexican
85740,Mexican,Mexican,Latin American,75.6295,1980.7306,103.1021,145.3460,Mexican
85741,Mexican,Mexican,Latin American,15.7932,376.3925,2.6086,34.4554,Mexican
85742,Mexican,Mexican,Latin American,4.9816,24.1800,0.5018,0.2418,Mexican
85743,Mexican,Mexican,Latin American,339.3345,1955.1322,109.5507,29.6670,Mexican
85744,Mexican,Mexican,Latin American,103.3722,927.9638,22.3895,53.9173,Mexican
85745,Mexican,Mexican,Latin American,64.6449,642.7671,24.4684,35.6961,Mexican
85746,Mexican,Mexican,Latin American,66.7537,263.1365,2.1759,0.9548,Mexican
85747,Mexican,Mexican,Latin American,502.0363,2808.0823,110.1713,66.7294,Mexican
85748,Mexican,Mexican,Latin American,24.3811,277.2700,21.9295,13.6855,Mexican
85749,Mexican,Mexican,Latin American,54.8634,301.9221,2.5798,11.0492,Mexican
85750,Mexican,Mexican,Latin American,252.2951,1222.2880,14.5658,15.5263,Mexican
85751,Mexican,Mexican,Latin American,37.1628,635.9626,55.9663,30.4920,Mexican
85752,Mexican,Mexican,Latin American,13.4338,161.6110,3.0778,11.4537,Mexican
85753,Mexican,Mexican,Latin American,13.2449,72.5749,2.1772,2.3133,Mexican
85754,Mexican,Mexican,Latin American,11.8800,48.7478,1.5566,0.3129,Mexican
85755,Mexican,Mexican,Latin American,13.7479,956.5426,3.1919,102.2556,Mexican
85756,Mexican,Mexican,Latin American,269.5431,3048.5792,99.1252,177.1349,Mexican
85757,Mexican,Mexican,Latin American,3.7360,16.0000,0.4400,0.0400,Mexican
85758,Mexican,Mexican,Latin American,18.1112,732.1528,39.2670,57.1534,Mexican
85759,Mexican,Mexican,Latin American,43.7547,4232.9362,173.1184,371.2668,Mexican
85760,Mexican,Mexican,Latin American,363.8052,2856.2406,186.1571,77.7118,Mexican
85761,Mexican,Mexican,Latin American,158.6873,3987.0240,44.0271,355.9037,Mexican
85762,Mexican,Mexican,Latin American,8.4272,971.6100,4.9626,102.9902,Mexican
85763,Mexican,Mexican,Latin American,6.6046,31.0558,1.3006,0.5127,Mexican
85764,Mexican,Mexican,Latin American,117.6483,1261.6700,59.2658,62.2591,Mexican
85765,Mexican,Mexican,Latin American,,,,,Mexican
85766,Mexican,Mexican,Latin American,184.3278,815.8640,33.7030,6.0968,Mexican
85768,Mexican,Mexican,Latin American,55.8365,1374.2036,38.0358,113.9252,Mexican
85769,Mexican,Mexican,Latin American,50.4159,395.0377,5.4748,17.0566,Mexican
85770,Mexican,Mexican,Latin American,49.0130,254.3365,18.9052,3.2358,Mexican
85771,Mexican,Mexican,Latin American,11.3103,610.4012,116.1704,13.5740,Mexican
85772,Mexican,Mexican,Latin American,62.6019,304.0172,2.5429,10.1289,Mexican
85773,Mexican,Mexican,Latin American,22.8873,115.2205,4.9922,2.7722,Mexican
85774,Mexican,Mexican,Latin American,156.1723,608.7110,0.6584,0.6489,Mexican
85775,Mexican,Mexican,Latin American,58.1238,250.4200,4.7448,0.5931,Mexican
85776,Mexican,Mexican,Latin American,13.4804,1159.1525,141.0500,60.4428,Mexican
85777,Mexican,Mexican,Latin American,19.0816,1610.7895,214.3871,75.1832,Mexican
85778,Mexican,Mexican,Latin American,175.2832,766.2907,4.1920,0.9502,Mexican
85779,Mexican,Mexican,Latin American,288.7589,4347.8110,256.3912,262.3475,Mexican
85780,Mexican,Mexican,Latin American,2.2216,2340.2169,359.4151,90.2429,Mexican
85781,Mexican,Mexican,Latin American,223.1601,1931.7195,151.9987,64.1288,Mexican
85782,Mexican,Mexican,Latin American,18.0423,80.7505,3.2482,0.5651,Mexican
85783,Mexican,Mexican,Latin American,66.1407,1149.7113,66.8209,73.6373,Mexican
85784,Mexican,Mexican,Latin American,11.5136,399.1100,28.9161,26.4347,Mexican
85785,Mexican,Mexican,Latin American,30.6989,562.8359,96.0672,3.9782,Mexican
85786,Mexican,Mexican,Latin American,490.1381,3061.0832,103.8498,94.9820,Mexican
85787,Mexican,Mexican,Latin American,85.9308,20063.1850,1096.3558,1670.9743,Mexican
85788,Mexican,Mexican,Latin American,17.4162,72.1532,1.9264,0.2519,Mexican
85789,Mexican,Mexican,Latin American,27.1934,685.2451,55.2119,39.5473,Mexican
85790,Mexican,Mexican,Latin American,61.7752,1035.9825,29.0488,76.3568,Mexican
85791,Mexican,Mexican,Latin American,165.6684,836.4400,20.7606,9.7225,Mexican
85792,Mexican,Mexican,Latin American,69.3138,2407.5088,125.5317,184.7202,Mexican
85793,Mexican,Mexican,Latin American,12.7947,1187.8995,199.1947,33.9990,Mexican
85794,Mexican,Mexican,Latin American,204.0372,1024.9400,10.7848,18.0472,Mexican
85795,Mexican,Mexican,Latin American,437.0700,2805.5190,43.9568,101.9332,Mexican
85796,Mexican,Mexican,Latin American,138.3117,2678.8236,363.3530,64.9176,Mexican
85797,Mexican,Mexican,Latin American,119.2096,541.1976,28.6281,4.9139,Mexican
85798,Mexican,Mexican,Latin American,387.8721,2102.1815,126.6535,13.2371,Mexican
85799,Mexican,Mexican,Latin American,344.7240,3431.0639,364.7447,84.1021,Mexican
85800,Mexican,Mexican,Latin American,6.5653,290.6032,13.5997,23.5103,Mexican
85801,Mexican,Mexican,Latin American,10.7530,69.8671,5.9388,0.2721,Mexican
85802,Mexican,Mexican,Latin American,7.6805,66.1501,0.2336,0.0673,Mexican
85803,Mexican,Mexican,Latin American,16.2078,2404.7100,66.5574,230.6556,Mexican
85804,Mexican,Mexican,Latin American,84.1784,991.5600,15.5926,71.8504,Mexican
85805,Mexican,Mexican,Latin American,55.8277,1684.3743,158.9373,92.0459,Mexican
85806,Mexican,Mexican,Latin American,7.2125,3164.3292,380.3013,169.9927,Mexican
85807,Mexican,Mexican,Latin American,16.8237,571.8038,6.5718,58.0570,Mexican
85808,Mexican,Mexican,Latin American,5.3011,51.6036,0.1407,0.0469,Mexican
85809,Mexican,Mexican,Latin American,6.4298,847.0980,42.6611,72.7915,Mexican
85810,Mexican,Mexican,Latin American,24.3763,3172.4458,257.2375,222.4621,Mexican
85811,Mexican,Mexican,Latin American,63.8385,1880.7087,189.1095,98.5932,Mexican
85812,Mexican,Mexican,Latin American,196.5712,4069.2254,352.5523,206.2336,Mexican
85813,Mexican,Mexican,Latin American,43.9182,916.4832,56.7183,59.7186,Mexican
85814,Mexican,Mexican,Latin American,128.8275,3982.8722,44.4564,374.6724,Mexican
85815,Mexican,Mexican,Latin American,81.2546,2081.3588,227.5255,99.4985,Mexican
85816,Mexican,Mexican,Latin American,19.0095,1203.7983,12.8668,122.0799,Mexican
85817,Mexican,Mexican,Latin American,1.5377,207.5881,45.0790,1.1968,Mexican
85818,Mexican,Mexican,Latin American,34.2380,232.7104,9.3112,9.2576,Mexican
85819,Mexican,Mexican,Latin American,19.3833,1506.2214,213.4881,65.5141,Mexican
85820,Mexican,Mexican,Latin American,2.2072,113.5688,2.3102,11.5374,Mexican
85821,Mexican,Mexican,Latin American,4.3200,1059.7333,120.2400,58.1933,Mexican
85822,Mexican,Mexican,Latin American,121.8485,2866.1046,216.0039,160.7887,Mexican
85823,Mexican,Mexican,Latin American,222.0502,2220.4532,186.2096,66.4464,Mexican
85824,Mexican,Mexican,Latin American,24.4814,688.6059,109.9929,15.1439,Mexican
85825,Mexican,Mexican,Latin American,52.4890,197.2367,1.0106,0.6619,Mexican
85826,Mexican,Mexican,Latin American,42.7199,1361.7456,80.6661,99.5606,Mexican
85827,Mexican,Mexican,Latin American,301.3043,1698.1973,92.3459,19.8579,Mexican
85828,Mexican,Mexican,Latin American,21.0013,898.1119,11.0676,87.7700,Mexican
85829,Mexican,Mexican,Latin American,7.5704,249.4379,3.9329,23.2903,Mexican
85830,Mexican,Mexican,Latin American,56.5889,484.2509,7.4390,26.8321,Mexican
85831,Mexican,Mexican,Latin American,133.1860,2324.2527,37.5920,196.5830,Mexican
85832,Mexican,Mexican,Latin American,53.6080,1558.5538,103.8547,105.3218,Mexican
85833,Mexican,Mexican,Latin American,83.1460,1532.3497,54.4607,113.0089,Mexican
85834,Mexican,Mexican,Latin American,11.6270,46.2000,0.9394,0.2310,Mexican
85835,Mexican,Mexican,Latin American,9.1360,248.2115,1.0396,23.7393,Mexican
85836,Mexican,Mexican,Latin American,255.6798,1442.3570,94.7060,10.6653,Mexican
85837,Mexican,Mexican,Latin American,66.7953,1354.8395,46.7954,101.5226,Mexican
85838,Mexican,Mexican,Latin American,28.1265,2514.7713,300.7443,125.0598,Mexican
85839,Mexican,Mexican,Latin American,211.1952,1600.5128,75.4686,57.0405,Mexican
85840,Mexican,Mexican,Latin American,1.6445,1964.5600,0.0078,218.0078,Mexican
85841,Mexican,Mexican,Latin American,26.2706,120.2759,4.7748,1.1088,Mexican
85842,Mexican,Mexican,Latin American,38.3696,679.9311,64.7009,31.8285,Mexican
85843,Mexican,Mexican,Latin American,28.7108,1939.8626,407.7370,10.5982,Mexican
85844,Mexican,Mexican,Latin American,247.8466,1983.6799,90.6775,66.5802,Mexican
85845,Mexican,Mexican,Latin American,2.3870,19.6957,2.9241,0.0906,Mexican
85846,Mexican,Mexican,Latin American,287.0206,2387.1163,166.1641,66.7668,Mexican
85847,Mexican,Mexican,Latin American,7.9072,29.6467,0.7396,0.2116,Mexican
85848,Mexican,Mexican,Latin American,63.2967,367.1519,11.0115,9.6970,Mexican
85849,Mexican,Mexican,Latin American,5.3245,227.7000,2.8060,22.2525,Mexican
85850,Mexican,Mexican,Latin American,228.6892,1460.1078,71.3252,34.5716,Mexican
85851,Mexican,Mexican,Latin American,0.0000,530.4012,104.5842,12.1947,Mexican
85852,Mexican,Mexican,Latin American,60.7200,262.7514,8.6400,1.4400,Mexican
85853,Mexican,Mexican,Latin American,49.5723,553.7700,26.8055,30.0712,Mexican
85854,Mexican,Mexican,Latin American,58.5967,686.0500,16.7322,45.1902,Mexican
85855,Mexican,Mexican,Latin American,75.2288,1401.7235,82.4388,86.7841,Mexican
85856,Mexican,Mexican,Latin American,2642.6338,31748.1015,1659.7135,1627.1609,Mexican
85857,Mexican,Mexican,Latin American,87.4391,3084.5439,206.7094,208.4547,Mexican
85858,Mexican,Mexican,Latin American,21.9787,1367.7300,24.3398,134.7298,Mexican
85859,Mexican,Mexican,Latin American,,,,,Mexican
85860,Mexican,Mexican,Latin American,8.8532,41.1616,1.5379,0.7067,Mexican
85861,Mexican,Mexican,Latin American,0.0688,0.3125,0.0146,0.0034,Mexican
85862,Mexican,Mexican,Latin American,22.3856,3214.5192,380.4579,168.1627,Mexican
85863,Mexican,Mexican,Latin American,14.0100,60.0000,1.6500,0.1500,Mexican
85864,Mexican,Mexican,Latin American,38.6574,3957.5126,632.8342,132.7409,Mexican
85865,Mexican,Mexican,Latin American,15.8664,66.9808,1.8449,0.1775,Mexican
85866,Mexican,Mexican,Latin American,457.1669,4093.8855,155.3906,183.6543,Mexican
85867,Mexican,Mexican,Latin American,275.7919,1578.7267,45.7169,55.7297,Mexican
85868,Mexican,Mexican,Latin American,23.3317,114.3527,4.0594,0.9129,Mexican
85869,Mexican,Mexican,Latin American,7.5636,868.1375,0.8584,92.8000,Mexican
85870,Mexican,Mexican,Latin American,135.2414,1327.4790,44.3371,72.6455,Mexican
85871,Mexican,Mexican,Latin American,25.5762,99.9712,1.4976,0.2954,Mexican
85872,Mexican,Mexican,Latin American,54.5958,236.7150,12.5234,1.4152,Mexican
85873,Mexican,Mexican,Latin American,10.9327,47.0312,1.3373,0.1500,Mexican
85874,Mexican,Mexican,Latin American,15.9579,53.2970,0.0000,0.0000,Mexican
85875,Mexican,Mexican,Latin American,44.7147,566.7523,27.3179,20.3865,Mexican
85876,Mexican,Mexican,Latin American,0.0000,898.1140,88.0877,57.7424,Mexican
85877,Mexican,Mexican,Latin American,196.7017,1066.1021,66.9506,5.2967,Mexican
85878,Mexican,Mexican,Latin American,1598.9252,70083.2878,1076.8952,6761.1542,Mexican
85879,Mexican,Mexican,Latin American,38.5362,1494.6637,273.5077,20.8977,Mexican
85880,Mexican,Mexican,Latin American,25.4863,954.5176,165.1970,17.7215,Mexican
85881,Mexican,Mexican,Latin American,60.9183,1843.4518,77.3589,147.7916,Mexican
85882,Mexican,Mexican,Latin American,51.6705,2361.8349,203.5858,148.8662,Mexican
85883,Mexican,Mexican,Latin American,1.8397,207.6375,9.3525,18.2798,Mexican
85884,Mexican,Mexican,Latin American,105.6056,986.9260,124.1362,15.3325,Mexican
85885,Mexican,Mexican,Latin American,783.9434,5341.9017,49.6410,241.2287,Mexican
85886,Mexican,Mexican,Latin American,19.1445,437.0800,4.5766,40.8215,Mexican
85887,Mexican,Mexican,Latin American,8.5526,34.5562,1.1919,0.2430,Mexican
85888,Mexican,Mexican,Latin American,86.5671,663.6212,68.4345,9.9576,Mexican
85889,Mexican,Mexican,Latin American,143.7345,1439.0911,197.4761,7.4155,Mexican
85890,Mexican,Mexican,Latin American,78.8518,347.4200,9.3102,0.4258,Mexican
85891,Mexican,Mexican,Latin American,14.1028,993.1273,106.3146,56.4564,Mexican
85892,Mexican,Mexican,Latin American,222.0291,1178.7706,69.9333,7.0649,Mexican
85893,Mexican,Mexican,Latin American,18.2196,261.7955,9.6617,9.1618,Mexican
85894,Mexican,Mexican,Latin American,47.6248,368.2950,18.6840,13.8591,Mexican
85895,Mexican,Mexican,Latin American,56.9352,2278.2169,208.5491,132.0924,Mexican
85896,Mexican,Mexican,Latin American,17.4509,1027.2900,68.3089,73.7450,Mexican
85897,Mexican,Mexican,Latin American,28.7464,1020.0690,93.4655,58.2722,Mexican
85898,Mexican,Mexican,Latin American,25.9434,2480.5742,295.3095,127.5814,Mexican
85899,Mexican,Mexican,Latin American,63.9255,2161.2048,153.0751,145.6948,Mexican
85900,Mexican,Mexican,Latin American,33.9880,812.8866,98.9936,30.2865,Mexican
85901,Mexican,Mexican,Latin American,28.8057,821.3893,40.6153,60.2369,Mexican
85902,Mexican,Mexican,Latin American,183.5609,3056.1631,165.5929,182.3280,Mexican
85903,Mexican,Mexican,Latin American,34.5280,150.8000,7.9040,0.8840,Mexican
85904,Mexican,Mexican,Latin American,90.3222,4062.1460,142.6057,350.9841,Mexican
85905,Mexican,Mexican,Latin American,100.8121,2255.6281,187.9635,118.8912,Mexican
85906,Mexican,Mexican,Latin American,135.4719,1355.5173,86.7828,55.6858,Mexican
85907,Mexican,Mexican,Latin American,42.4081,324.0433,33.6785,3.4560,Mexican
85908,Mexican,Mexican,Latin American,0.1468,0.9200,0.0852,0.0208,Mexican
85909,Mexican,Mexican,Latin American,52.6168,426.3838,20.0581,21.3735,Mexican
85910,Mexican,Mexican,Latin American,59.3997,2217.0680,54.5837,204.9167,Mexican
85911,Mexican,Mexican,Latin American,0.0000,0.0000,0.0000,0.0000,Mexican
85912,Mexican,Mexican,Latin American,58.9947,634.3529,23.3793,35.0217,Mexican
85913,Mexican,Mexican,Latin American,86.5267,2742.6783,132.8524,213.0112,Mexican
85914,Mexican,Mexican,Latin American,23.6950,1147.0528,84.5572,78.8412,Mexican
85915,Mexican,Mexican,Latin American,22.2863,419.3600,29.8422,26.0193,Mexican
85916,Mexican,Mexican,Latin American,267.7035,1940.6248,43.9026,100.3331,Mexican
85917,Mexican,Mexican,Latin American,653.0294,3192.2945,49.5737,42.0811,Mexican
85918,Mexican,Mexican,Latin American,201.6945,918.5980,12.0524,5.1961,Mexican
85919,Mexican,Mexican,Latin American,287.6532,2820.6211,266.3854,73.5796,Mexican
85920,Mexican,Mexican,Latin American,488.5145,2632.5131,90.7875,33.7454,Mexican
85921,Mexican,Mexican,Latin American,205.3551,860.9244,0.3778,2.3503,Mexican
85922,Mexican,Mexican,Latin American,11.7040,667.8950,3.8505,68.7515,Mexican
85923,Mexican,Mexican,Latin American,418.4933,2313.2640,66.8949,51.4202,Mexican
85924,Mexican,Mexican,Latin American,43.2422,377.5367,23.9023,15.8812,Mexican
85925,Mexican,Mexican,Latin American,143.9039,1813.0805,154.8845,68.6227,Mexican
85926,Mexican,Mexican,Latin American,44.3783,475.3340,32.8853,20.5878,Mexican
85927,Mexican,Mexican,Latin American,15.7122,9547.7062,2189.1608,82.8963,Mexican
85928,Mexican,Mexican,Latin American,379.8162,2333.4400,28.3943,74.7088,Mexican
85929,Mexican,Mexican,Latin American,0.0000,100.8667,22.4400,0.5667,Mexican
85930,Mexican,Mexican,Latin American,37.4456,572.1121,26.4281,19.9139,Mexican
85931,Mexican,Mexican,Latin American,108.8845,500.0604,18.9872,7.8335,Mexican
